"Lambda" "s" "Min ESS" "Min ESS/sec" "Beta Mean" "Beta Var" "Gamma Mean" "Gamma Var" "RWM Accept. Rate" "IS Accept. Rate"
"1" 0.05 1 69.305752331725 2.69158473919258 0.0107125771262518 0.00206990773890337 0.494837849833442 0.123228048436922 0.2362 0.8669
"2" 0.05 4.08163265306122 77.7798135527169 3.04221158623621 0.0105304363966612 0.00243046149043119 0.463237703325397 0.123187588401371 0.2477 0.6925
"3" 0.05 8.16326530612245 81.9108269145302 3.162701495209 0.0103541258730152 0.00208322389773682 0.47431973365464 0.119034493899166 0.231 0.5982
"4" 0.05 12.2448979591837 124.927578259455 4.8728017849121 0.0104126711471623 0.00213551120978605 0.469481697762027 0.12279104333344 0.2239 0.5265
"5" 0.05 16.3265306122449 122.237231901522 4.68293346518871 0.0103423865608148 0.00223469534703921 0.454686234878922 0.114404189054476 0.2383 0.4997
"6" 0.05 20.4081632653061 134.158358477606 5.19404032355647 0.0103246078830767 0.00217338771917862 0.462941092622736 0.118875166984317 0.2358 0.4639
"7" 0.05 24.4897959183673 175.502062987186 6.79385536936028 0.0105259246572516 0.00220509579195222 0.473223621551544 0.125841784935301 0.2466 0.4275
"8" 0.05 28.5714285714286 139.714767879519 5.3822087736856 0.0105571248214736 0.00233428217980286 0.468885692269869 0.120796057645367 0.2428 0.4084
"9" 0.05 32.6530612244898 167.230912598868 6.44916303702159 0.0101215595952856 0.0021786240814804 0.456265866595286 0.115573752689574 0.2425 0.3866
"10" 0.05 36.734693877551 141.854015179642 5.44396581547495 0.0100244318227613 0.00205940740385775 0.448859949731917 0.115624990781625 0.241 0.3754
"11" 0.05 40.8163265306122 148.246637875854 5.86367133715644 0.0102948825922763 0.00220659554390851 0.481429818693603 0.127956827979011 0.2343 0.3462
"12" 0.05 44.8979591836735 90.6928831157407 3.5332630373903 0.010556746277763 0.002663201680437 0.475078214904747 0.136580925194074 0.2303 0.3323
"13" 0.05 48.9795918367347 124.124042505227 4.87788206933546 0.0104778469878588 0.00236483046104691 0.479108171020959 0.122903611346599 0.2294 0.3149
"14" 0.05 53.0612244897959 123.406118039505 4.79673103529109 0.0103979654937923 0.00235577351605306 0.489409432390367 0.130498592160548 0.2323 0.2924
"15" 0.05 57.1428571428571 154.234083469501 5.95026448991436 0.0100165850267512 0.00204024108030729 0.453227235085126 0.107992985062804 0.2397 0.2972
"16" 0.05 61.2244897959184 121.238931018911 4.67674441282904 0.0106587238256255 0.00240592345789962 0.486167307112403 0.132094209475359 0.2281 0.2575
"17" 0.05 65.3061224489796 154.754736607928 5.9854917496954 0.0104830604072305 0.00215375898046606 0.467355835929929 0.114528058474337 0.2312 0.2562
"18" 0.05 69.3877551020408 132.336456581911 5.12743945517547 0.0102634961989411 0.00207030567913969 0.467859932236222 0.121686093093387 0.235 0.2657
"19" 0.05 73.469387755102 160.441591340289 6.225309822901 0.0106251556489342 0.00211176650144318 0.470372959776388 0.11527636323345 0.2328 0.2433
"20" 0.05 77.5510204081633 160.180176194794 6.14594506680535 0.0105010215234303 0.00234476405862884 0.478447408242142 0.13484204885934 0.2338 0.2446
"21" 0.05 81.6326530612245 121.002164799007 4.75037413535467 0.0102922335624832 0.00224545690377337 0.47489913278825 0.12637536034641 0.2266 0.2273
"22" 0.05 85.7142857142857 117.31439746771 4.51230840836891 0.0101303008302862 0.00230321715037651 0.456746168046133 0.12287657830956 0.2399 0.2144
"23" 0.05 89.7959183673469 136.227856047812 5.26206231312519 0.0105316896018925 0.00204936503439496 0.475360143580354 0.121616280339239 0.2244 0.2299
"24" 0.05 93.8775510204082 165.281910020381 6.19385240656122 0.0096582027199185 0.00202980984692085 0.449919968609194 0.114723112687132 0.2445 0.2168
"25" 0.05 97.9591836734694 130.260451660318 4.82601765270079 0.0103895267889119 0.0022526876883724 0.471910635779641 0.127062890163193 0.2314 0.215
"26" 0.05 102.040816326531 156.486742090249 6.08042451126289 0.0101319599277775 0.00201240005851374 0.470954197514736 0.111744704619071 0.2379 0.2071
"27" 0.05 106.122448979592 141.899967080196 5.56243852496545 0.010251857081687 0.00218494463671167 0.481401772600696 0.118602753048908 0.2314 0.1941
"28" 0.05 110.204081632653 164.17305308885 6.43215538525092 0.0105525534294826 0.0021849222810258 0.474119859175762 0.115589254378361 0.2394 0.1893
"29" 0.05 114.285714285714 75.2930375081589 2.81930476228721 0.0106023818048536 0.00237002446159052 0.470557394372099 0.139670803595696 0.2156 0.1702
"30" 0.05 118.367346938776 156.16780115859 5.96723150593147 0.0104241396380098 0.00216444495367448 0.468039631247511 0.116573514327625 0.2404 0.1874
"31" 0.05 122.448979591837 105.264819141 4.09150777158356 0.0104058285929612 0.00240268240975462 0.469395969227455 0.147757343675331 0.2385 0.1694
"32" 0.05 126.530612244898 171.410777177605 6.16002143496338 0.0105456379401237 0.00200426379634717 0.469788113974865 0.12024436506583 0.222 0.1664
"33" 0.05 130.612244897959 130.675988854581 4.93229808230172 0.010634535286053 0.00240322594699359 0.473868527985718 0.123198949750159 0.2387 0.1658
"34" 0.05 134.69387755102 99.3708930805494 3.82207820243841 0.0105051462613328 0.00236333256890615 0.479741946375391 0.121234940981703 0.2325 0.1552
"35" 0.05 138.775510204082 137.360323673192 5.31772949584553 0.0104329046493157 0.00224134411034395 0.472421794510926 0.121721069744323 0.2377 0.1573
"36" 0.05 142.857142857143 118.488831862309 4.56345506137678 0.0109001728315657 0.00216581937789627 0.47548265782369 0.113702168776864 0.226 0.1509
"37" 0.05 146.938775510204 122.803847914652 4.78517151458407 0.0105452427700949 0.00237038723725887 0.471558613986 0.115297427878474 0.2296 0.1387
"38" 0.05 151.020408163265 112.638539977448 4.20067221724809 0.010298562664697 0.00230476318000939 0.465645990376025 0.136306503335942 0.2288 0.14
"39" 0.05 155.102040816327 126.782599952601 4.65023886839015 0.0107614697177964 0.00235026182801098 0.452922510718662 0.120456611010829 0.2342 0.1381
"40" 0.05 159.183673469388 153.710994518008 5.97043946081106 0.0103902446835654 0.00208077946968179 0.468951412906156 0.120302151810188 0.2388 0.1346
"41" 0.05 163.265306122449 118.116870755028 4.50593307131871 0.0106457202480615 0.00253202715480391 0.480969867906962 0.130760115478428 0.237 0.1289
"42" 0.05 167.34693877551 122.926147316819 4.64824740911138 0.0106209046525104 0.00223097525990822 0.48016863086271 0.112810885619789 0.2259 0.1172
"43" 0.05 171.428571428571 103.120257380955 3.91380955197892 0.0106731207746598 0.00234777508204205 0.479984399059163 0.127650429493486 0.2324 0.1154
"44" 0.05 175.510204081633 159.478955624123 6.07588258005241 0.0102621727515369 0.0020761597380451 0.478175829648269 0.12093000320338 0.2328 0.1354
"45" 0.05 179.591836734694 133.090534344893 4.93170853650795 0.0103389081994292 0.0022044697228314 0.463029202327754 0.121236537308899 0.2225 0.1165
"46" 0.05 183.673469387755 96.807984455247 3.73764157732679 0.0104256178749771 0.00243572552686471 0.485201923949134 0.154041781661763 0.2307 0.1174
"47" 0.05 187.755102040816 141.421127963619 5.52085023894393 0.0105671494155981 0.0022059789854128 0.479364143018013 0.119770979609538 0.2284 0.1178
"48" 0.05 191.836734693878 116.513806513004 4.32736313552526 0.0101326110148445 0.00220911066628264 0.447963577572703 0.117229174675966 0.2458 0.1111
"49" 0.05 195.918367346939 127.548323628636 4.7941554752758 0.0106313055462723 0.00216286881120185 0.479151140935932 0.122989537901748 0.2329 0.1129
"50" 0.05 200 70.3319275105278 2.746094888956 0.0103306709526581 0.0024950662264675 0.48913453804264 0.132621356399812 0.2323 0.0998
