"Lambda" "s" "Min ESS" "Min ESS/sec" "Beta Mean" "Beta Var" "Gamma Mean" "Gamma Var" "RWM Accept. Rate" "IS Accept. Rate"
"1" 1e-05 90 4.46295418793821 0.178896718635657 0.00936883761737673 0.000460142584841 0.362955302248691 0.0396641592294419 0.94 0.2577
"2" 0.00204081632653061 90 19.2682486587729 0.801947885677027 0.0108404328097988 0.0023282837723864 0.514232889366574 0.163637314507965 0.5977 0.2094
"3" 0.00408163265306122 90 61.897533558852 2.55037096022684 0.0100589106344151 0.00207140823086973 0.450760536606096 0.103269000540811 0.5634 0.2298
"4" 0.00612244897959184 90 55.771216367868 2.30498221524413 0.0108516384095431 0.0024453138773392 0.481840642372526 0.121054480163315 0.5013 0.2206
"5" 0.00816326530612245 90 63.5562196974529 2.6531081314646 0.0103205229964176 0.00228900721052443 0.493998566209594 0.138072860039462 0.4612 0.2179
"6" 0.0102040816326531 90 68.4720106218628 2.82436296829061 0.0107515469126993 0.00262322109142134 0.468413453410497 0.131095449476149 0.4406 0.2212
"7" 0.0122448979591837 90 93.5419564767751 3.8944242224849 0.0101117524389509 0.00219109476958586 0.447016725859638 0.115195130691064 0.4209 0.2129
"8" 0.0142857142857143 90 107.528175795091 4.51496603052809 0.00993056558670787 0.00202457162868174 0.455381821338959 0.106139836207104 0.3986 0.2219
"9" 0.0163265306122449 90 100.521096071101 4.21655320961655 0.0103812570566088 0.00226989606962108 0.481829285894114 0.121425467673298 0.3864 0.2132
"10" 0.0183673469387755 90 90.9205060781643 3.78178280127765 0.0107463073804078 0.00249538624498015 0.482713617264166 0.131549996041489 0.3502 0.2173
"11" 0.0204081632653061 90 100.848166985613 4.23017527939308 0.0105572763330155 0.00240248022162499 0.47747924322022 0.137450013591489 0.3415 0.2098
"12" 0.0224489795918367 90 134.021510390832 5.63000221131301 0.0103739935395155 0.00228830108043861 0.474537557511178 0.116909013497028 0.3481 0.2155
"13" 0.0244897959183673 90 103.085346966847 4.32146441652307 0.0102911281424773 0.00221502889301115 0.466093784432896 0.116102629823768 0.3276 0.2213
"14" 0.026530612244898 90 79.5945155590337 3.37899254441701 0.0105384580359119 0.00247753548625974 0.485650910808654 0.116502860577526 0.3125 0.2093
"15" 0.0285714285714286 90 138.999148540669 5.81771590745559 0.0103425152969521 0.00200270904621817 0.477998989081517 0.121286844779263 0.299 0.2166
"16" 0.0306122448979592 90 135.661982624024 5.62560017251749 0.0106349375578404 0.00223276712951075 0.482850145951977 0.136895963603055 0.2941 0.2107
"17" 0.0326530612244898 90 127.332156076676 5.34054956876523 0.0100617476147967 0.00221477595964852 0.466951701928131 0.122417296354668 0.2915 0.2124
"18" 0.0346938775510204 90 96.8944895788723 3.97908749842926 0.0103051853247899 0.00217271432621776 0.461015319262772 0.129646536580933 0.2699 0.226
"19" 0.036734693877551 90 160.699164008524 6.7514058349629 0.010662076189775 0.00213753824201286 0.47722797893162 0.12363297537002 0.2718 0.2193
"20" 0.0387755102040816 90 133.905692212089 5.59576020398572 0.0103281469137907 0.00225337420359185 0.476270201697309 0.123815683282166 0.2662 0.2077
"21" 0.0408163265306122 90 103.871408668195 4.33754276405035 0.0104198604527167 0.00232450023928331 0.479894785480257 0.13291268831405 0.2542 0.2191
"22" 0.0428571428571429 90 140.6785117613 5.85353331377024 0.0103135967911722 0.00208731169061066 0.46910885917696 0.118425505227593 0.2524 0.2153
"23" 0.0448979591836735 90 158.968225209054 6.58963651414234 0.0104780224810461 0.00214243308571358 0.472957387500712 0.116419077591738 0.2338 0.219
"24" 0.0469387755102041 90 138.492784155695 5.69685359091097 0.0103483319829127 0.00222993159600372 0.467282899198929 0.123827308671769 0.2386 0.219
"25" 0.0489795918367347 90 135.134117483223 5.1548603321799 0.0100957931208524 0.00224663708083816 0.455018159585359 0.109548340617554 0.2354 0.2229
"26" 0.0510204081632653 90 154.985029301083 6.10458953365114 0.0101718285322292 0.00219786798119942 0.451299102752541 0.115330210071444 0.2357 0.2198
"27" 0.0530612244897959 90 120.55112691288 4.93920363334062 0.0101377568200283 0.00202962490957673 0.473470851432096 0.124802008946171 0.2132 0.2076
"28" 0.0551020408163265 90 86.4158753918352 3.55453876583631 0.0106154054050394 0.00270281169724422 0.464198254012793 0.123078894436014 0.221 0.2142
"29" 0.0571428571428571 90 140.716819553928 6.00490318023913 0.0103561868825957 0.00226375117581238 0.487769888617226 0.126667855408966 0.2222 0.1967
"30" 0.0591836734693878 90 175.059919427922 7.43102854048162 0.0103496059450117 0.00201788165400421 0.476193612888367 0.11318157686626 0.2223 0.2167
"31" 0.0612244897959184 90 136.739854221299 5.82082097526542 0.0104169829455792 0.00221384629014063 0.476483669955358 0.128441937856352 0.2166 0.2291
"32" 0.063265306122449 90 133.999148035765 5.67693589973137 0.0106828129727845 0.00233808543503287 0.482393467566006 0.12394212856221 0.1991 0.2093
"33" 0.0653061224489796 90 116.454951705117 4.91267003381759 0.010535226419134 0.00236675387797198 0.459467499899271 0.114780653905573 0.2029 0.2119
"34" 0.0673469387755102 90 144.545893217211 6.04034821484181 0.0103645074375114 0.00213147326260611 0.474794311940006 0.133726999886187 0.2071 0.2136
"35" 0.0693877551020408 90 136.869059516622 5.73088016213252 0.0106557925206246 0.00234067965463947 0.480593728306256 0.122924729653724 0.2022 0.2143
"36" 0.0714285714285714 90 145.712996183514 6.16757227766871 0.0106461675971794 0.00216992220217031 0.477173780416229 0.133511390791464 0.1876 0.2218
